"Studio_Units","One_Bedroom_Units","Two_Bedroom_Units","Three_Bedroom_Units","Four_Bedroom_Units","Five_Bedroom_Units","Six_Bedroom_Units","Total_Units","Start Year","Latitude","Longitude"
0,0,8,0,0,0,0,25,2021,40.643121,-73.954561
10,30,10,10,0,0,0,60,2021,40.790081,-73.947145
47,49,38,4,0,0,0,458,2021,40.80819,-73.931243
3,8,6,0,0,0,0,55,2021,40.87934,-73.920625
0,4,4,0,0,0,0,24,2021,40.661306,-73.991854
0,0,5,0,0,0,0,14,2021,40.743731,-73.912584
0,3,0,0,0,0,0,10,2021,40.756492,-73.933827
160,162,83,46,0,0,0,452,2021,40.656717,-73.86441
0,17,18,0,0,0,0,35,2021,40.643504,-73.995561
0,5,9,6,0,0,0,20,2021,40.641055,-73.99755
5,9,26,2,0,0,0,42,2021,40.641242,-73.999402
4,15,15,5,0,0,0,40,2021,40.641127,-73.999214
2,9,10,3,0,0,0,27,2021,40.641014,-73.999027
8,21,17,16,0,0,0,65,2021,40.640863,-74.001794
4,8,4,2,0,0,0,18,2021,40.681429,-73.957037
1,2,0,0,0,0,0,8,2021,40.657584,-73.928086
2,3,2,0,0,0,0,21,2021,40.844563,-73.918476
0,2,3,0,0,0,0,14,2021,40.693134,-73.92843
0,11,4,0,0,0,0,50,2021,40.697246,-73.932162
0,2,0,0,0,0,0,6,2021,40.679766,-73.951832
0,3,2,0,0,0,0,16,2021,40.643147,-73.950472
0,3,1,0,0,0,0,12,2021,40.69797,-73.984031
0,4,0,0,0,0,0,12,2021,40.692557,-73.959544
3,3,3,0,0,0,0,29,2021,40.609366,-73.954512
2,2,4,0,0,0,0,25,2021,40.832279,-73.928259
10,18,8,0,0,0,0,116,2021,40.655146,-73.954535
0,34,118,0,0,0,0,152,2021,40.721365,-73.994812
0,0,0,0,0,0,0,324,2021,40.57547,-73.982995
0,0,5,10,0,0,0,15,2021,40.808773,-73.938001
10,20,9,0,0,0,0,39,2021,40.809333,-73.938012
0,18,42,18,6,0,0,84,2021,40.671791,-73.896506
0,18,42,18,6,0,0,84,2021,40.670567,-73.896003
0,14,10,15,0,0,0,39,2021,40.852161,-73.910789
2,12,30,0,0,0,0,44,2021,40.852257,-73.910775
0,1,3,0,0,0,0,12,2021,40.710351,-73.799605
30,34,0,0,0,0,0,64,2021,40.578026,-73.954127
21,64,1,0,0,0,0,86,2021,40.577836,-73.953079
0,3,0,0,0,0,0,7,2021,40.752681,-73.863157
0,7,0,0,0,0,0,22,2021,40.807812,-73.927743
0,2,1,0,0,0,0,10,2021,40.719176,-73.946898
0,3,0,0,0,0,0,10,2021,40.747826,-73.868634
2,4,5,0,0,0,0,34,2021,40.870893,-73.882749
1,7,0,0,0,0,0,24,2021,40.690591,-73.925707
3,3,1,0,0,0,0,21,2021,40.83636,-73.912288
0,3,0,0,0,0,0,10,2021,40.672116,-73.926387
0,2,1,0,0,0,0,7,2021,40.744338,-73.862337
0,6,1,1,0,0,0,26,2021,40.83498,-73.852995
35,49,29,0,0,0,0,453,2021,40.758732,-73.996112
0,3,0,0,0,0,0,8,2021,40.864219,-73.904594
1,0,2,0,0,0,0,8,2021,40.864199,-73.904667
1,32,5,0,0,0,0,233,2021,40.696809,-73.936674
0,1,2,0,0,0,0,10,2021,40.70904,-73.955076
0,0,3,0,0,0,0,8,2021,40.635264,-73.994041
23,48,18,0,0,0,0,295,2021,40.739858,-73.895856
16,28,11,0,0,0,0,183,2021,40.739613,-73.894214
0,2,2,0,0,0,0,11,2021,40.867516,-73.846593
24,31,15,0,0,0,0,277,2021,40.753484,-74.004371
0,4,5,0,0,0,0,27,2021,40.842358,-73.881867
57,112,51,30,0,0,0,250,2021,40.835072,-73.921664
0,2,4,0,0,0,0,18,2021,40.57975,-73.96323
1,1,7,0,0,0,0,29,2021,40.690504,-73.926457
0,18,0,0,0,0,0,59,2021,40.862729,-73.92832
1,2,0,0,0,0,0,10,2021,40.887726,-73.862792
31,0,0,0,0,0,0,31,2021,40.847574,-73.903653
22,0,0,0,0,0,0,22,2021,40.847656,-73.903631
32,0,0,0,0,0,0,32,2021,40.847818,-73.90358
1,0,8,0,0,0,0,229,2021,40.745881,-73.977996
76,30,11,0,0,0,0,117,2021,40.607683,-73.75205
0,1,3,0,0,0,0,11,2021,40.692469,-73.927262
0,3,0,0,0,0,0,7,2021,40.632621,-73.943728
0,2,0,0,0,0,0,6,2021,40.632585,-73.943724
0,4,5,0,0,0,0,30,2021,40.680576,-73.953346
7,16,4,0,0,0,0,90,2021,40.797151,-73.936051
6,11,6,0,0,0,0,75,2021,40.671134,-73.941251
0,3,3,0,0,0,0,19,2021,40.858476,-73.891361
0,1,2,0,0,0,0,10,2021,40.636524,-73.944013
0,4,4,0,0,0,0,24,2021,40.880583,-73.876661
2,2,6,0,0,0,0,32,2021,40.6474,-73.952112
9,10,4,0,0,0,0,90,2021,40.696148,-73.970901
0,1,0,2,0,0,0,8,2021,40.624345,-73.963141
0,1,1,0,0,0,0,6,2021,40.642258,-73.950584
3,5,3,0,0,0,0,34,2021,40.812265,-73.906486
0,3,0,0,0,0,0,7,2021,40.647657,-73.950223
4,3,0,0,0,0,0,8,2021,40.671413,-73.929589
3,8,0,0,0,0,0,34,2021,40.619805,-73.955283
1,2,0,0,0,0,0,8,2021,40.767476,-73.927502
0,3,0,0,0,0,0,8,2021,40.701729,-73.917093
0,1,2,0,0,0,0,8,2021,40.689737,-73.815302
7,14,56,12,0,0,0,89,2021,40.832649,-73.931424
4,16,65,15,0,0,0,100,2021,40.831759,-73.906621
18,12,45,8,0,0,0,83,2021,40.814402,-73.907657
8,23,123,10,0,0,0,164,2021,40.822088,-73.89034
9,24,94,9,0,0,0,136,2021,40.821937,-73.890326
0,7,0,0,0,0,0,23,2021,40.858508,-73.906547
0,3,0,0,0,0,0,8,2021,40.876637,-73.872481
0,1,2,0,0,0,0,8,2021,40.87658,-73.87252
2,8,1,0,0,0,0,35,2021,40.63467,-73.972448
0,3,0,0,0,0,0,8,2021,40.764917,-73.922985
5,5,11,0,0,0,0,70,2021,40.69832,-73.913134
0,1,2,0,0,0,0,8,2021,40.702075,-73.813779
0,0,3,0,0,0,0,8,2021,40.834001,-73.929767
0,0,3,0,0,0,0,8,2021,40.68825,-73.959049
0,0,3,0,0,0,0,9,2021,40.688236,-73.959164
0,0,3,0,0,0,0,8,2021,40.688264,-73.958933
2,2,0,0,0,0,0,11,2021,40.658256,-73.91582
3,3,0,0,0,0,0,17,2021,40.83585,-73.909521
0,3,0,0,0,0,0,9,2021,40.669701,-73.930189
0,1,2,0,0,0,0,8,2021,40.837993,-73.895272
1,0,0,3,0,0,0,12,2021,40.669002,-73.915288
0,3,5,0,0,0,0,26,2021,40.642141,-73.954458
0,3,0,0,0,0,0,10,2021,40.648862,-73.950965
0,3,0,0,0,0,0,10,2021,40.648884,-73.950474
0,3,0,0,0,0,0,9,2021,40.648131,-73.949805
0,3,0,0,0,0,0,8,2021,40.648129,-73.949866
1,6,3,0,0,0,0,31,2021,40.869984,-73.869304
2,1,0,0,0,0,0,10,2021,40.826043,-73.916421
0,0,8,0,0,0,0,26,2021,40.656225,-73.896029
0,1,2,0,0,0,0,8,2021,40.687847,-73.959788
0,5,6,0,0,0,0,35,2021,40.797145,-73.93409
8,11,4,0,0,0,0,24,2021,40.81484,-73.917017
0,2,0,0,0,0,0,6,2021,40.660549,-73.943499
0,1,6,0,1,0,0,8,2021,40.657457,-73.91106
0,11,10,10,5,0,0,36,2021,40.826292,-73.915467
5,9,5,0,0,0,0,62,2021,40.875017,-73.884601
19,44,24,14,0,0,0,101,2021,40.814364,-73.91903
16,56,21,11,0,0,0,104,2021,40.684941,-73.974173
0,3,0,0,0,0,0,9,2021,40.768924,-73.921876
7,7,6,0,0,0,0,66,2021,40.852232,-73.901102
6,14,0,0,0,0,0,66,2021,40.852175,-73.901116
1,14,5,0,0,0,0,113,2021,40.682336,-73.961461
2,2,0,0,0,0,0,11,2021,40.832559,-73.887435
13,38,5,0,0,0,0,186,2021,40.758224,-73.929515
0,0,3,0,0,0,0,7,2021,40.750852,-73.858281
0,0,3,0,0,0,0,7,2021,40.750852,-73.858281
0,0,3,0,0,0,0,7,2021,40.750855,-73.858266
0,0,3,0,0,0,0,7,2021,40.750852,-73.858277
0,0,3,0,0,0,0,7,2021,40.750858,-73.858263
0,0,3,0,0,0,0,7,2021,40.750855,-73.858274
0,0,3,0,0,0,0,7,2021,40.750855,-73.85827
25,30,8,0,0,0,0,209,2021,40.710163,-74.009696
0,1,2,0,0,0,0,8,2021,40.855449,-73.888965
0,1,2,0,0,0,0,8,2021,40.855337,-73.889063
6,9,17,0,0,0,0,105,2021,40.835129,-73.92913
1,19,12,1,0,0,0,109,2021,40.708194,-73.809577
0,3,4,0,0,0,0,22,2021,40.636373,-73.951395
4,18,23,0,0,0,0,150,2021,40.814206,-73.929098
50,1,0,0,0,0,0,51,2021,40.802468,-73.946658
4,28,3,0,0,0,0,116,2021,40.892668,-73.855067
0,1,2,0,0,0,0,7,2021,40.744159,-73.904716
0,0,2,0,0,0,0,6,2021,40.642259,-73.970438
4,4,8,0,0,0,0,52,2021,40.706707,-73.943113
0,3,0,0,0,0,0,8,2021,40.678563,-73.906403
0,4,1,0,0,0,0,15,2021,40.577403,-73.98491
1,0,3,0,0,0,0,11,2021,40.796505,-73.934473
2,1,0,0,0,0,0,8,2021,40.808929,-73.942296
0,3,0,0,0,0,0,7,2021,40.740527,-73.8521
4,11,3,0,0,0,0,57,2021,40.856676,-73.875859
0,2,0,0,0,0,0,6,2021,40.750869,-73.858277
0,2,0,0,0,0,0,6,2021,40.750871,-73.858274
0,2,0,0,0,0,0,6,2021,40.750871,-73.858277
0,2,0,0,0,0,0,6,2021,40.750871,-73.858274
0,2,0,0,0,0,0,6,2021,40.750871,-73.85827
0,2,0,0,0,0,0,6,2021,40.750871,-73.85827
0,2,0,0,0,0,0,6,2021,40.750874,-73.858266
0,2,0,0,0,0,0,6,2021,40.750874,-73.858266
0,2,0,0,0,0,0,6,2021,40.750874,-73.858263
3,0,12,0,0,0,0,49,2021,40.677446,-73.920908
4,39,9,0,0,0,0,175,2021,40.679289,-73.959743
0,4,2,0,0,0,0,20,2021,40.763301,-73.928207
11,26,23,5,0,0,0,364,2021,40.739401,-73.891208
0,6,0,0,0,0,0,18,2021,40.71662,-73.858758
0,0,13,0,0,0,0,42,2021,40.653867,-73.954518
3,8,2,0,0,0,0,43,2021,40.609893,-73.962349
0,3,2,0,0,0,0,14,2021,40.647943,-73.969499
3,7,3,0,0,0,0,43,2021,40.685843,-73.960269
0,2,2,0,0,0,0,12,2021,40.867537,-73.894755
1,10,2,0,0,0,0,41,2021,40.67547,-73.958437
2,4,3,0,0,0,0,26,2021,40.847488,-73.827273
0,3,0,0,0,0,0,10,2021,40.692806,-73.938841
9,4,1,0,0,0,0,44,2021,40.686339,-73.949477
0,0,0,1,0,0,0,13,2021,40.870144,-73.86524
0,0,0,0,0,0,0,12,2021,40.870193,-73.86524
0,0,0,0,0,0,0,12,2021,40.870215,-73.865236
0,1,0,0,0,0,0,26,2021,40.828904,-73.913603
0,0,0,1,0,0,0,31,2021,40.831489,-73.862073
2,2,6,0,0,0,0,32,2021,40.647479,-73.952119
75,30,0,0,0,0,0,105,2021,40.8601,-73.910052
38,50,0,0,0,0,0,88,2021,40.717033,-73.999643
0,2,11,0,0,0,0,13,2021,40.677644,-73.921745
0,2,6,0,0,0,0,8,2021,40.677925,-73.927466
0,14,1,0,0,0,0,15,2021,40.677823,-73.926554
1,9,10,0,0,0,0,20,2021,40.831229,-73.921325
0,8,12,4,0,0,0,24,2021,40.831369,-73.918181
1,0,6,13,0,0,0,20,2021,40.836319,-73.912288
0,23,19,16,6,0,0,64,2021,40.830765,-73.917651
5,4,28,0,0,0,0,37,2021,40.833229,-73.916206
0,2,15,5,0,0,0,22,2021,40.835557,-73.909691
1,0,8,0,0,0,0,9,2021,40.727,-73.976715
0,1,9,10,1,0,0,21,2021,40.725658,-73.977032
4,0,6,4,0,0,0,14,2021,40.728085,-73.980907
1,0,2,0,0,0,0,3,2021,40.685114,-73.927692
0,0,1,2,0,0,0,3,2021,40.695428,-73.935723
0,0,1,2,0,0,0,3,2021,40.681506,-73.926279
0,0,1,2,0,0,0,3,2021,40.674876,-73.927685
1,0,1,1,0,0,0,3,2021,40.680657,-73.928617
0,1,0,1,0,0,0,2,2021,40.680648,-73.927369
0,0,1,2,0,0,0,3,2021,40.680593,-73.927827
1,0,1,0,0,0,0,2,2021,40.677432,-73.924759
0,0,3,0,0,0,0,3,2021,40.677125,-73.925087
1,0,1,1,0,0,0,3,2021,40.677835,-73.928328
0,0,9,0,0,0,0,9,2021,40.816754,-73.953789
4,0,4,0,0,0,0,8,2021,40.825691,-73.947282
1,4,0,4,0,0,0,9,2021,40.826188,-73.946895
1,5,8,1,0,0,0,15,2021,40.819169,-73.952729
1,5,8,1,0,0,0,15,2021,40.819186,-73.952768
1,6,9,0,0,0,0,16,2021,40.819342,-73.953162
1,0,14,5,0,0,0,20,2021,40.820474,-73.955936
2,10,0,6,0,0,0,18,2021,40.820004,-73.952786
23,70,26,14,0,0,0,133,2021,40.801943,-73.913905
20,63,58,0,0,0,0,141,2021,40.713434,-73.985077
21,65,59,0,0,0,0,145,2021,40.713053,-73.985045
0,43,62,19,0,0,0,124,2021,40.711535,-73.984818
0,43,60,21,0,0,0,124,2021,40.711249,-73.98445
0,43,60,21,0,0,0,124,2021,40.711383,-73.98265
0,43,62,19,0,0,0,124,2021,40.711446,-73.98173
0,34,14,6,0,0,0,54,2021,40.852603,-73.911461
80,72,42,13,0,0,0,207,2021,40.705953,-73.803921
0,16,55,13,0,0,0,84,2021,40.732214,-73.80952
0,7,26,6,0,0,0,39,2021,40.730363,-73.809283
0,7,23,6,0,0,0,36,2021,40.730433,-73.806981
2,10,19,5,0,0,0,36,2021,40.731845,-73.807399
0,14,51,8,0,0,0,73,2021,40.731837,-73.807312
0,9,21,6,0,0,0,36,2021,40.731825,-73.80723
2,13,52,10,0,0,0,77,2021,40.731775,-73.806761
0,14,46,12,0,0,0,72,2021,40.731809,-73.806926
0,4,11,3,0,0,0,18,2021,40.733421,-73.807856
0,14,46,12,0,0,0,72,2021,40.733237,-73.807868
0,4,11,3,0,0,0,18,2021,40.732946,-73.807883
0,14,46,12,0,0,0,72,2021,40.73519,-73.806603
0,14,45,12,0,0,0,71,2021,40.73421,-73.80692
0,14,46,12,0,0,0,72,2021,40.734808,-73.804879
0,7,23,6,0,0,0,36,2021,40.734103,-73.804924
0,14,46,12,0,0,0,72,2021,40.733982,-73.804932
0,7,23,6,0,0,0,36,2021,40.733861,-73.80494
0,14,46,12,0,0,0,72,2021,40.732796,-73.805011
0,14,46,12,0,0,0,72,2021,40.731758,-73.806371
0,12,50,10,0,0,0,72,2021,40.736263,-73.808703
2,13,52,10,0,0,0,77,2021,40.73476,-73.808924
2,13,52,10,0,0,0,77,2021,40.734169,-73.808576
0,3,12,3,0,0,0,18,2021,40.733424,-73.807878
0,12,50,10,0,0,0,72,2021,40.733237,-73.807889
0,3,12,3,0,0,0,18,2021,40.732946,-73.807905
0,17,56,11,0,0,0,84,2021,40.732233,-73.809556
0,11,51,10,0,0,0,72,2021,40.736319,-73.810515
0,12,50,10,0,0,0,72,2021,40.735224,-73.810579
0,12,50,10,0,0,0,72,2021,40.734809,-73.810606
2,13,52,10,0,0,0,77,2021,40.734447,-73.810628
2,14,52,8,0,0,0,76,2021,40.73423,-73.810643
0,14,45,13,0,0,0,72,2021,40.735866,-73.808755
0,14,46,12,0,0,0,72,2021,40.735369,-73.808847
0,14,46,12,0,0,0,72,2021,40.735763,-73.806652
0,14,46,12,0,0,0,72,2021,40.735297,-73.806631
0,14,46,12,0,0,0,72,2021,40.734221,-73.806938
109,40,1,0,0,0,0,150,2021,40.831657,-73.89951
0,9,6,0,0,0,0,58,2021,40.672857,-73.906963
5,6,7,0,0,0,0,55,2021,40.668572,-73.95701
40,0,0,0,0,0,0,40,2021,40.819546,-73.886861
19,68,20,0,0,0,0,107,2021,40.59685,-73.998192
1,18,7,0,0,0,0,95,2021,40.655739,-73.923252
51,28,22,1,0,0,0,102,2021,40.864053,-73.900054
1,2,0,0,0,0,0,10,2021,40.83037,-73.888769
0,2,3,0,0,0,0,16,2021,40.811856,-73.909557
3,2,0,0,0,0,0,16,2021,40.858567,-73.901642
6,0,0,0,0,0,0,19,2021,40.857384,-73.89792
0,3,0,0,0,0,0,8,2021,40.666901,-73.894582
4,0,1,0,0,0,0,14,2021,40.645753,-73.954052
9,18,0,0,0,0,0,90,2021,40.849647,-73.904283
0,11,11,0,0,0,0,71,2021,40.856435,-73.895449
35,65,25,2,0,0,0,421,2021,40.735548,-73.959792
0,5,4,0,0,0,0,29,2021,40.63533,-73.957899
0,3,0,0,0,0,0,8,2021,40.698505,-73.914399
7,3,1,0,0,0,0,36,2021,40.905135,-73.849559
10,36,15,4,0,0,0,215,2021,40.813775,-73.929384
0,6,3,0,0,0,0,27,2021,40.69079,-73.919605
2,7,4,0,0,0,0,43,2021,40.833078,-73.916318
0,6,0,0,0,0,0,17,2021,40.67417,-73.914809
1,11,3,0,0,0,0,50,2021,40.874511,-73.866052
0,6,0,0,0,0,0,20,2021,40.804892,-73.922834
0,3,2,0,0,0,0,16,2021,40.633264,-73.945784
0,0,6,0,0,0,0,19,2021,40.701253,-73.937831
0,3,0,0,0,0,0,10,2021,40.65025,-73.94852
0,1,2,0,0,0,0,10,2021,40.879072,-73.847485
0,1,6,0,0,0,0,22,2021,40.806918,-73.923641
0,1,2,0,0,0,0,9,2021,40.862167,-73.869399
9,14,11,0,0,0,0,35,2021,40.839404,-73.928446
0,0,2,0,0,0,0,6,2021,40.697445,-73.934794
1,7,0,0,0,0,0,26,2021,40.645626,-73.951936
0,1,2,0,0,0,0,10,2021,40.697406,-73.93483
0,8,2,0,0,0,0,31,2021,40.828198,-73.913105
3,1,2,0,0,0,0,20,2021,40.851789,-73.893085
0,7,0,0,0,0,0,23,2021,40.679831,-73.939105
0,0,3,0,0,0,0,8,2021,40.87197,-73.866133
0,1,2,0,0,0,0,8,2021,40.679642,-73.910065
0,8,0,0,0,0,0,9,2021,40.686355,-73.949336
0,2,3,0,0,0,0,15,2021,40.59505,-73.76197
0,7,0,0,0,0,0,23,2021,40.679867,-73.940072
3,0,1,0,0,0,0,10,2021,40.66272,-73.924772
4,7,2,0,0,0,0,42,2021,40.858419,-73.901707
0,2,0,0,0,0,0,6,2021,40.65947,-73.949587
0,2,0,0,0,0,0,6,2021,40.659467,-73.949634
0,3,0,0,0,0,0,10,2021,40.692601,-73.940771
0,3,0,0,0,0,0,8,2021,40.704653,-73.918867
0,0,3,0,0,0,0,8,2021,40.681485,-73.922461
0,1,2,0,0,0,0,10,2021,40.636527,-73.943987
0,2,1,0,0,0,0,8,2021,40.635457,-73.945004
0,0,3,0,0,0,0,8,2021,40.661938,-73.91751
0,4,1,0,0,0,0,16,2021,40.805176,-73.922046
13,7,5,0,0,0,0,25,2021,40.870896,-73.891601
13,5,0,0,0,0,0,18,2021,40.870006,-73.882617
1,9,1,4,0,0,0,15,2021,40.84425,-73.894348
3,9,0,4,0,0,0,16,2021,40.844269,-73.894329
4,5,9,1,0,0,0,19,2021,40.844291,-73.894311
0,3,8,4,0,0,0,15,2021,40.845043,-73.893739
2,10,8,0,0,0,0,20,2021,40.845098,-73.893703
0,0,8,0,0,0,0,8,2021,40.843775,-73.882266
0,1,1,6,0,0,0,8,2021,40.842859,-73.883583
0,11,9,1,0,0,0,21,2021,40.844271,-73.884184
0,6,4,5,0,0,0,15,2021,40.843523,-73.882733
0,1,12,0,0,0,0,13,2021,40.843187,-73.882086
0,12,0,0,0,0,0,12,2021,40.846155,-73.882533
1,4,8,5,0,0,0,18,2021,40.841426,-73.882689
1,51,28,6,0,0,0,86,2021,40.842379,-73.886743
0,0,5,13,0,0,0,18,2021,40.842088,-73.886154
0,16,12,3,0,0,0,31,2021,40.841388,-73.88635
0,0,14,5,0,0,0,19,2021,40.842268,-73.88576
0,0,5,3,0,0,0,8,2021,40.843403,-73.880929
4,4,6,0,0,0,0,52,2021,40.66408,-73.960992
2,9,0,0,0,0,0,55,2021,40.655706,-73.923187
0,15,13,0,0,0,0,103,2021,40.613706,-74.062592
0,12,0,0,0,0,0,55,2021,40.707094,-73.836484
4,7,3,0,0,0,0,48,2021,40.766209,-73.745283
0,3,2,0,0,0,0,15,2021,40.707108,-73.91248
0,0,0,2,0,0,0,6,2021,40.644266,-73.987842
1,2,3,0,0,0,0,18,2021,40.848997,-73.88431
43,109,0,0,0,0,0,152,2021,40.595128,-73.7534
6,18,0,0,0,0,0,72,2021,40.828867,-73.91512
0,137,104,52,0,0,0,293,2021,40.678063,-73.773885
0,137,104,52,0,0,0,293,2021,40.677956,-73.773687
0,137,104,52,0,0,0,293,2021,40.67812,-73.773517
0,137,104,52,0,0,0,293,2021,40.678403,-73.773656
0,137,104,52,0,0,0,293,2021,40.67657,-73.777888
0,137,104,52,0,0,0,293,2021,40.676634,-73.776864
0,137,104,52,0,0,0,293,2021,40.676286,-73.77583
0,137,104,52,0,0,0,293,2021,40.675995,-73.77612
0,137,104,52,0,0,0,293,2021,40.676601,-73.771517
0,137,104,52,0,0,0,293,2021,40.676488,-73.771381
0,137,104,52,0,0,0,293,2021,40.676795,-73.771088
0,137,104,52,0,0,0,293,2021,40.676919,-73.77125
0,137,104,52,0,0,0,293,2021,40.675427,-73.76903
0,137,104,52,0,0,0,293,2021,40.6751,-73.769104
0,137,104,52,0,0,0,293,2021,40.67502,-73.768588
0,137,104,52,0,0,0,293,2021,40.676016,-73.768707
0,137,104,52,0,0,0,293,2021,40.672639,-73.773705
0,137,104,52,0,0,0,293,2021,40.673116,-73.773505
0,137,104,52,0,0,0,293,2021,40.672337,-73.77372
0,137,104,52,0,0,0,293,2021,40.672848,-73.773628
12,22,9,1,0,0,0,190,2021,40.745848,-73.998069
2,8,3,0,0,0,0,40,2021,40.70284,-73.818461
3,7,3,0,0,0,0,43,2021,40.685022,-73.968205
0,10,1,1,0,0,0,37,2021,40.71121,-73.966534
40,167,135,61,0,0,0,403,2021,40.68235,-73.873927
0,50,11,4,0,0,0,65,2021,40.869015,-73.89092
45,0,0,0,0,0,0,45,2021,40.83057,-73.890709
3,8,5,0,0,0,0,54,2021,40.765059,-73.745305
9,18,0,0,0,0,0,76,2021,40.84159,-73.8851
3,5,2,0,0,0,0,50,2021,40.835363,-73.852015
1,9,3,1,0,0,0,46,2021,40.775924,-73.932753
0,3,0,0,0,0,0,7,2021,40.706115,-73.9133
28,47,35,6,0,0,0,116,2021,40.845667,-73.919241
87,154,78,29,0,0,0,348,2021,40.797129,-73.945972
158,46,1,0,0,0,0,205,2021,40.827858,-73.864953
93,93,188,0,0,0,0,374,2021,40.736568,-73.957994
5,62,19,0,0,0,0,343,2021,40.669483,-73.862718
22,56,17,0,0,0,0,315,2021,40.703587,-73.799016
0,11,12,0,0,0,0,76,2021,40.652702,-73.959269
37,15,6,0,0,0,0,58,2021,40.673722,-73.88594
0,12,15,0,0,0,0,59,2021,40.865215,-73.901429
20,12,0,0,0,0,0,56,2021,40.813221,-73.888075
0,1,5,6,0,0,0,12,2021,40.831754,-73.910975
0,1,5,6,0,0,0,12,2021,40.831842,-73.910928
2,0,9,1,0,0,0,12,2021,40.831836,-73.910907
0,16,0,1,0,0,0,17,2021,40.832099,-73.910784
0,0,11,0,0,0,0,11,2021,40.832094,-73.910765
5,8,6,3,0,0,0,22,2021,40.837051,-73.907965
1,19,4,0,0,0,0,94,2021,40.72825,-73.811173
0,1,1,0,0,0,0,6,2021,40.659481,-73.93792
0,0,0,0,0,0,2,2,2021,40.884992,-73.865398
0,0,0,0,0,0,3,3,2021,40.671236,-73.878165
0,0,0,0,0,2,0,2,2021,40.669779,-73.878756
0,0,0,2,0,0,0,2,2021,40.660891,-73.927679
0,0,0,0,0,3,0,3,2021,40.689773,-73.952189
0,0,0,0,0,0,3,3,2021,40.694462,-73.9681
0,0,0,0,2,0,0,2,2021,40.694698,-73.968125
0,0,0,1,0,0,0,1,2021,40.69154,-73.808568
0,0,0,0,0,0,2,2,2021,40.692244,-73.807741
0,0,0,1,0,0,0,1,2021,40.702116,-73.785373
0,0,0,1,0,0,0,1,2021,40.670979,-73.758779
0,0,1,0,0,0,0,1,2021,40.680341,-73.789369
0,0,0,1,0,0,0,1,2021,40.689502,-73.782994
0,0,1,0,0,0,0,1,2021,40.665609,-73.777395
0,0,1,0,0,0,0,1,2021,40.661752,-73.770069
0,0,0,1,0,0,0,1,2021,40.691835,-73.74288
0,0,0,1,0,0,0,1,2021,40.598853,-73.799709
0,0,0,1,0,0,0,1,2021,40.596062,-73.757526
0,0,0,0,1,0,0,1,2021,40.702787,-73.740746
5,2,2,0,0,0,0,108,2021,40.738669,-73.982784
45,71,27,0,0,0,0,476,2021,40.69195,-73.979965
5,14,4,0,0,0,0,124,2021,40.680263,-73.960337
3,4,0,0,0,0,0,22,2021,40.846922,-73.911743
0,3,0,0,0,0,0,7,2021,40.813364,-73.914985
0,3,0,0,0,0,0,7,2021,40.813345,-73.914931
0,1,2,0,0,0,0,9,2021,40.711826,-73.792235
5,7,13,0,0,0,0,151,2021,40.814571,-73.928878
3,10,1,0,0,0,0,46,2021,40.871127,-73.892591
50,188,41,9,0,0,0,958,2021,40.750216,-73.935587
0,1,0,0,0,0,0,131,2021,40.794451,-73.971945
1,3,0,0,0,0,0,21,2021,40.693495,-73.965327
7,14,3,0,0,0,0,79,2021,40.875904,-73.88491
0,6,8,0,0,0,0,44,2021,40.640102,-73.942615
0,0,2,1,0,0,0,10,2021,40.636396,-73.945847
0,3,3,0,0,0,0,18,2021,40.762772,-73.794213
0,21,11,15,1,0,0,48,2021,40.821167,-73.896902
0,0,15,16,4,0,0,35,2021,40.823716,-73.902712
10,11,21,0,0,0,0,138,2021,40.69197,-73.988659
17,16,18,3,0,0,0,264,2021,40.682132,-73.967605
1,2,1,1,0,0,0,20,2021,40.682036,-73.966617
63,0,1,0,0,0,0,64,2021,40.690269,-73.928498
1,17,6,0,0,0,0,24,2021,40.799419,-73.960905
2,7,5,5,0,0,0,19,2021,40.799476,-73.960866
2,7,5,5,0,0,0,19,2021,40.799536,-73.960822
2,7,5,5,0,0,0,19,2021,40.799594,-73.960779
1,0,0,0,0,0,0,121,2021,40.693903,-73.991129
0,1,2,0,0,0,0,8,2021,40.694952,-73.925183
0,3,0,0,0,0,0,8,2021,40.665573,-73.984057
0,6,3,0,0,0,0,27,2021,40.646816,-73.955654
0,6,0,0,1,0,0,7,2021,40.814447,-73.94434
0,0,10,0,0,0,0,10,2021,40.811258,-73.940004
0,11,7,0,1,0,0,19,2021,40.814198,-73.945117
0,3,0,0,0,0,0,8,2021,40.675831,-73.955549
0,10,11,1,0,0,0,22,2021,40.824442,-73.897895
0,12,9,0,0,0,0,21,2021,40.824477,-73.896843
0,5,15,0,0,0,0,20,2021,40.824515,-73.896861
1,4,9,4,0,0,0,18,2021,40.827643,-73.895754
0,0,3,3,0,0,0,6,2021,40.826525,-73.891904
7,13,5,0,0,0,0,25,2021,40.82683,-73.894964
44,76,46,8,0,0,0,174,2021,40.865947,-73.926075
1,24,11,5,1,0,0,42,2021,40.601295,-73.747943
100,56,1,0,0,0,0,157,2021,40.66174,-73.909671
6,8,14,0,0,0,0,113,2021,40.803469,-73.935294
13,28,6,0,0,0,0,921,2021,40.761614,-74.00022
0,13,35,14,0,0,0,62,2021,40.76017,-73.860015
0,0,3,0,0,0,0,8,2021,40.688543,-73.956377
1,5,1,0,0,0,0,21,2021,40.766443,-73.926117
